speakerID,lexical_token,feedback_start,feedback_end,predicted_function
sw02710A,mhm,223.81425,224.22325,C
sw02710A,mhm,231.004625,231.50825,C
sw02710A,right,234.66375,235.1255,A
sw02710A,yeah,279.226875,279.748875,A
sw02710A,right,389.01,389.745625,A
sw02710A,uh-huh,41.778,42.37175,C
sw02710A,mhm,408.316125,408.72225,C
sw02710A,mhm,455.704,456.119875,C
sw02710A,mhm,470.281375,470.714625,C
sw02710A,uh-huh,464.705125,465.145625,C
sw02710A,yeah,477.64175,478.02175,A
sw02710A,well,552.686875,553.084,O
sw02710A,mhm,571.64975,572.11025,C
sw02710A,mhm,578.687875,579.167875,C
sw02710A,mhm,581.072125,581.492125,C
sw02710A,ooh,584.80875,585.277875,NegS
sw02710A,wow,592.58975,593.23075,PS
sw02710A,mhm,72.728875,73.228625,C
sw02710A,right,80.274875,80.74575,A
sw02710A,yeah,83.97625,84.44325,C
sw02710A,yeah,93.129125,93.571625,A
sw02710B,yeah,142.940375,143.260375,PR
sw02710B,yeah,155.646,156.00625,A
sw02710B,yeah,29.660875,30.175625,A
sw02710B,yeah,273.929,274.22525,PR
sw02710B,uh-huh,294.456875,294.7305,C
sw02710B,ooh,341.136375,341.8865,NegS
sw02710B,yeah,324.6985,325.243625,A
sw02710B,yeah,370.311375,370.586375,A
sw02710B,really,443.218625,443.648625,PS
sw02710B,yeah,431.08225,431.45175,A
sw02710B,yeah,65.543625,65.988375,A
sw02710B,yeah,500.938125,501.2535,PR
sw02710B,uh-huh,105.918,106.204375,C
sw02710B,yeah,113.436875,113.918875,A
sw02711A,yeah,121.7915,122.2415,C
sw02711A,uh-huh,161.810875,162.216125,C
sw02711A,uh,164.43475,164.8685,NS
sw02711A,huh,184.34875,184.54825,NS
sw02711A,oh,178.55225,178.957125,PS
sw02711A,well,200.79175,201.09175,O
sw02711A,uh,30.652625,31.0175,O
sw02711A,yeah,246.78175,247.06175,A
sw02711A,oh,39.881875,40.471125,PS
sw02711A,yeah,344.967125,345.2525,A
sw02711A,yeah,345.483125,345.72625,A
sw02711A,yes,341.443625,341.916125,PR
sw02711A,yes,342.9295,343.398625,PR
sw02711A,yeah,353.002,353.212,A
sw02711A,yeah,459.021125,459.3415,C
sw02711A,uh,506.302,506.708,O
sw02711A,uh,559.097875,559.557875,O
sw02711A,uh,564.171875,564.711375,O
sw02711A,yeah,66.391125,66.791125,A
sw02711A,sure,72.85775,73.23775,PR
sw02711A,uh,10.227875,10.607875,O
sw02711A,oh,96.44075,96.727375,PS
sw02711A,uh,100.748,101.084625,O
sw02711B,uh-huh,104.75325,105.10325,C
sw02711B,wow,115.55675,116.114375,PS
sw02711B,uh-huh,138.249625,138.549625,C
sw02711B,uh,133.995375,134.455375,O
sw02711B,uh-huh,18.517125,18.828,C
sw02711B,uh,21.32675,21.76675,O
sw02711B,yeah,19.227125,19.525,C
sw02711B,what,158.029625,158.309625,Nu
sw02711B,yeah,159.824,160.120625,PR
sw02711B,uh-huh,169.563625,170.186125,C
sw02711B,yeah,170.72575,171.243375,PR
sw02711B,uh-huh,195.591875,195.951875,C
sw02711B,oh,207.7345,208.223,Sy
sw02711B,uh-huh,205.42475,205.69475,C
sw02711B,uh-huh,230.852375,231.222375,C
sw02711B,really,247.10575,247.45575,PS
sw02711B,uh-huh,271.491375,272.04075,C
sw02711B,uh-huh,254.300625,254.694375,C
sw02711B,yeah,296.4165,296.7365,O
sw02711B,really,33.4495,33.991625,NS
sw02711B,really,307.69675,308.16675,PS
sw02711B,uh-huh,305.84375,306.17375,C
sw02711B,oh,333.62125,334.163875,PS
sw02711B,uh-huh,323.44525,323.8065,C
sw02711B,uh-huh,337.05,337.381125,C
sw02711B,huh,354.0885,354.38325,Nu
sw02711B,huh,369.16275,369.69275,NS
sw02711B,yeah,379.59625,380.01625,PR
sw02711B,uh-huh,389.377875,389.781,C
sw02711B,uh-huh,42.23675,42.611625,C
sw02711B,yeah,404.30725,404.71725,A
sw02711B,uh-huh,436.669875,436.9995,C
sw02711B,uh-huh,450.89175,451.21175,C
sw02711B,yeah,455.636875,456.213125,PR
sw02711B,yeah,461.625125,462.095125,A
sw02711B,really,476.81825,477.15825,PS
sw02711B,uh-huh,500.334625,500.704,C
sw02711B,okay,510.473875,510.873875,C
sw02711B,uh-huh,532.461125,532.801125,C
sw02711B,um,530.2735,530.734875,O
sw02711B,yeah,522.648125,523.158125,A
sw02711B,yeah,545.039125,545.579125,A
sw02711B,uh-huh,563.62175,563.98175,C
sw02711B,oh,76.282125,76.821,Sy
sw02711B,oh,84.54775,85.05775,PS
sw02711B,yeah,88.019375,88.458875,A
sw02711B,yeah,89.059375,89.349375,A
sw02712A,yeah,150.022,150.5415,A
sw02712A,yeah,182.219,182.55075,C
sw02712A,mhm,256.747375,257.1515,C
sw02712A,yeah,269.99775,270.310375,C
sw02712A,yeah,275.745,276.236625,C
sw02712A,yeah,277.47625,277.89325,C
sw02712A,oh,294.198625,294.545875,NS
sw02712A,mhm,303.37875,303.821375,C
sw02712A,mhm,303.9545,304.289375,C
sw02712A,yeah,311.589625,312.02575,A
sw02712A,yeah,312.32625,312.641875,A
sw02712A,no,34.97675,35.491625,NR
sw02712A,uh-huh,344.392,344.782,C
sw02712A,uh-huh,345.224,345.58825,C
sw02712A,uh-huh,455.4945,455.932875,C
sw02712A,yeah,452.22325,452.578375,A
sw02712A,yeah,52.399875,52.773125,C
sw02712A,yeah,501.586,502.225625,A
sw02712A,no,502.870625,503.122125,NR
sw02712A,really,520.43525,520.870625,PS
sw02712A,yeah,522.770125,523.1265,C
sw02712A,yeah,555.07325,555.508375,A
sw02712A,uh,563.2205,563.448875,O
sw02712A,mhm,598.950375,599.31375,C
sw02712A,mhm,592.7865,593.146875,C
sw02712B,uh-huh,117.957,118.35575,C
sw02712B,mhm,134.5705,134.93,C
sw02712B,yeah,154.007375,154.40025,A
sw02712B,uh-huh,162.618875,162.96725,C
sw02712B,yeah,169.6965,170.306375,C
sw02712B,yeah,175.423875,176.070125,A
sw02712B,uh-huh,210.718,211.126875,C
sw02712B,yes,209.14175,209.69575,A
sw02712B,no,238.704125,239.10425,NR
sw02712B,uh-huh,237.355125,237.84,C
sw02712B,right,244.33125,244.92975,C
sw02712B,right,245.75675,246.166,C
sw02712B,yeah,308.15075,308.61975,A
sw02712B,yeah,322.3505,322.695125,A
sw02712B,really,34.528625,34.968375,D
sw02712B,ooh,347.268125,347.546125,PS
sw02712B,uh-huh,359.519875,360.02125,C
sw02712B,yeah,365.95775,366.515,C
sw02712B,yeah,363.184625,363.706625,A
sw02712B,yeah,388.387,388.68875,A
sw02712B,well,411.867625,412.339625,O
sw02712B,no,461.83375,462.1605,A
sw02712B,uh-huh,474.733375,475.1665,C
sw02712B,uh-huh,478.138875,478.524375,C
sw02712B,oh,514.329375,514.71025,Sy
sw02712B,uh-huh,509.993375,510.3715,C
sw02712B,mhm,529.369875,529.72875,C
sw02712B,yeah,536.1465,536.4165,C
sw02712B,yeah,58.458875,58.71925,A
sw02712B,uh-huh,574.883,575.251,C
sw02712B,oh,586.13325,586.41825,Sy
sw02712B,right,80.669,81.10075,C
sw02712B,yeah,75.51825,75.8045,A
sw02712B,right,107.736875,107.987125,A
sw02712B,uh-huh,99.44875,99.78525,C
sw02712B,uh-huh,99.921125,100.24925,C
sw02712B,uh-huh,104.76175,105.108625,C
sw02712B,yeah,92.697375,93.231375,C
sw02712B,yeah,93.457375,93.84825,A
sw02713A,uh-huh,149.46525,149.9415,C
sw02713A,uh-huh,164.087875,164.507875,C
sw02713A,yeah,173.928125,174.32825,PR
sw02713A,uh-huh,278.114125,278.46375,C
sw02713A,uh-huh,285.134375,285.547375,C
sw02713A,yeah,259.616625,260.02275,A
sw02713A,okay,29.679125,30.000375,C
sw02713A,yeah,386.7345,387.0745,A
sw02713A,hm,437.812125,438.115,NS
sw02713A,right,443.67,444.310125,A
sw02713A,yeah,462.68075,463.10675,A
sw02713A,mhm,475.633375,476.058625,C
sw02713A,right,74.7045,75.170125,A
sw02713A,right,528.50525,529.107,A
sw02713A,right,529.691125,530.13875,A
sw02713A,right,531.574375,531.97425,A
sw02713A,mhm,579.554375,579.99025,C
sw02713A,right,590.4905,590.79975,A
sw02713A,right,573.423375,573.994375,A
sw02713A,uh,99.1155,99.37,O
sw02713A,uh,101.6775,102.225875,O
sw02713B,oh,2.248375,2.57925,PS
sw02713B,uh-huh,111.54125,111.844125,C
sw02713B,okay,11.5745,11.8665,C
sw02713B,um,133.173875,133.597625,O
sw02713B,mhm,228.275625,228.615625,C
sw02713B,uh-huh,210.983125,211.35775,C
sw02713B,uh-huh,211.505875,211.79925,C
sw02713B,oh,237.31825,237.581,PS
sw02713B,okay,24.860375,25.310375,C
sw02713B,um,29.716375,30.186125,O
sw02713B,mhm,301.743875,302.089625,C
sw02713B,mhm,306.35125,306.73325,C
sw02713B,mhm,328.060875,328.4785,C
sw02713B,mhm,341.405625,341.660375,PR
sw02713B,okay,298.808125,299.118125,O
sw02713B,um,323.04925,323.337625,O
sw02713B,mhm,370.80775,371.211,C
sw02713B,oh,6.970875,7.702625,PS
sw02713B,mhm,516.186375,516.48,C
sw02713B,mhm,502.80175,503.19475,C
sw02713B,mhm,541.8705,542.21575,A
sw02713B,um,553.505125,553.693125,O
sw02713B,mhm,90.840875,91.152125,C
sw02713B,mhm,95.18875,95.606125,C
sw02713B,yeah,97.27975,97.581875,C
sw02714A,right,150.626,151.146,A
sw02714A,yeah,17.906375,18.126375,A
sw02714A,no,176.990875,177.45875,NR
sw02714A,uh,190.291125,190.6425,NS
sw02714A,what,177.920375,178.259,Nu
sw02714A,mhm,197.979,198.341625,C
sw02714A,right,201.591,201.971,A
sw02714A,uh-huh,282.312,282.7295,C
sw02714A,mhm,303.504625,303.918125,C
sw02714A,uh-huh,327.325,327.74175,C
sw02714A,uh-huh,328.049375,328.49125,C
sw02714A,mhm,354.165125,354.5485,C
sw02714A,um,448.336625,448.73225,O
sw02714A,yeah,480.468375,480.688375,A
sw02714A,right,484.951625,485.41425,A
sw02714A,right,485.700125,486.041375,A
sw02714A,yeah,515.5275,515.779875,A
sw02714A,yeah,523.846875,524.211625,A
sw02714A,right,549.67525,549.98525,A
sw02714A,mhm,588.575,589.085,C
sw02714A,oh,75.325125,75.904875,Sy
sw02714A,right,96.277875,96.627875,A
sw02714A,right,97.398,97.807,A
sw02714A,yes,81.607375,82.0785,A
sw02714B,uh,141.8945,142.3545,O
sw02714B,right,165.90825,166.345875,C
sw02714B,mhm,255.58725,256.029375,A
sw02714B,absolutely,337.102875,337.912875,A
sw02714B,absolutely,34.90425,35.81425,A
sw02714B,um,462.14,462.7535,O
sw02714B,uh-huh,483.208125,483.648125,C
sw02714B,uh,54.3625,54.6325,O
sw02714B,yeah,536.853375,537.263375,A
sw02714B,uh,82.82225,83.295125,O
sw02714B,uh-huh,113.4835,113.8835,C
sw02714B,uh-huh,129.887375,130.378375,C
sw02715A,mhm,133.1775,133.5075,C
sw02715A,um,132.234875,132.769125,O
sw02715A,yeah,122.618125,123.02425,A
sw02715A,uh-huh,145.899625,146.379625,C
sw02715A,mhm,153.466375,153.793625,C
sw02715A,wow,173.874625,174.380625,PS
sw02715A,hm,194.970375,195.3145,D
sw02715A,mhm,180.015875,180.324125,C
sw02715A,mhm,192.299375,192.626375,C
sw02715A,uh-huh,182.663,183.0595,C
sw02715A,hm,24.850625,25.3665,D
sw02715A,okay,34.096,34.524625,O
sw02715A,yeah,29.887,30.087625,PR
sw02715A,okay,7.157375,7.657499999999999,C
sw02715A,okay,8.689375,9.142625,C
sw02715A,mhm,212.5615,213.013375,C
sw02715A,yeah,232.653125,233.161125,O
sw02715A,uh-huh,238.526375,238.976375,C
sw02715A,mhm,245.87825,246.673,C
sw02715A,yeah,246.945625,247.428625,C
sw02715A,hm,274.1505,274.541125,NS
sw02715A,mhm,264.245875,264.7735,C
sw02715A,right,280.676125,281.136125,A
sw02715A,uh-huh,270.695875,271.005875,C
sw02715A,yeah,296.8465,297.374875,A
sw02715A,uh,306.465,306.63975,NegS
sw02715A,hm,318.02425,318.3125,D
sw02715A,mhm,328.6535,329.041,C
sw02715A,right,341.512625,342.012625,A
sw02715A,uh-huh,315.10475,315.56475,C
sw02715A,uh-huh,345.903875,346.357875,C
sw02715A,uh-huh,321.67475,322.03475,C
sw02715A,wow,337.413,337.96775,PS
sw02715A,wow,338.946375,339.486375,PS
sw02715A,hm,350.109,350.256,D
sw02715A,mhm,366.639625,367.04325,C
sw02715A,mhm,356.971875,357.321875,C
sw02715A,oh,371.0145,371.552625,Sy
sw02715A,okay,39.1295,39.49425,C
sw02715A,okay,41.796875,42.216875,C
sw02715A,hm,427.379875,427.847375,NS
sw02715A,mhm,418.689375,419.158375,C
sw02715A,mhm,419.35875,419.81775,C
sw02715A,mhm,422.632,423.0715,C
sw02715A,hm,451.382125,451.623125,D
sw02715A,uh-huh,461.15375,461.55375,C
sw02715A,yeah,468.27675,468.74675,A
sw02715A,yeah,462.75575,463.27575,A
sw02715A,okay,47.98325,48.26375,C
sw02715A,right,488.19275,488.671125,A
sw02715A,oh,521.145625,521.395625,NS
sw02715A,yeah,521.665625,522.094875,A
sw02715A,yeah,523.316375,523.668625,PR
sw02715A,hm,528.03825,528.4255,NS
sw02715A,hm,532.069875,532.46175,D
sw02715A,mhm,529.81375,530.128625,C
sw02715A,exactly,569.2065,569.9565,A
sw02715A,mhm,562.359,562.599,C
sw02715A,mhm,574.7875,575.1975,C
sw02715A,mhm,570.22775,570.489125,PR
sw02715A,hm,594.559375,594.9465,D
sw02715A,mhm,592.649,593.21,A
sw02715A,yeah,589.9135,590.399875,A
sw02715A,yeah,597.610625,597.8485,PR
sw02715A,mhm,111.6135,112.04875,C
sw02715A,mhm,118.599875,118.97125,C
sw02715A,right,108.963875,109.433875,A
sw02715A,right,115.97525,116.544125,A
sw02715A,uh-huh,103.5425,103.9525,C
sw02715B,uh,112.09375,112.67575,O
sw02715B,right,136.939,137.343875,A
sw02715B,yeah,179.05025,179.367125,PR
sw02715B,oh,205.45225,206.331375,Sy
sw02715B,yeah,206.516,206.92525,A
sw02715B,well,3.0165,3.241875,O
sw02715B,um,213.361375,213.843625,O
sw02715B,right,225.989625,226.622,C
sw02715B,yeah,224.2085,224.651375,C
sw02715B,yeah,235.541875,235.941875,C
sw02715B,yeah,292.27975,292.57675,PR
sw02715B,yeah,294.172,294.412,PR
sw02715B,yeah,294.542,294.752,C
sw02715B,yeah,301.3545,301.85325,C
sw02715B,um,352.7625,353.19325,O
sw02715B,right,378.60875,378.92875,A
sw02715B,right,387.85175,388.19175,A
sw02715B,right,388.69175,389.01175,A
sw02715B,right,379.08875,379.40875,A
sw02715B,right,397.41775,397.766375,A
sw02715B,right,385.207125,385.517125,A
sw02715B,yeah,389.54175,389.91175,A
sw02715B,yeah,390.19175,390.48175,A
sw02715B,right,406.00525,406.31525,A
sw02715B,yeah,433.815875,434.38025,PR
sw02715B,right,441.769375,442.299375,A
sw02715B,yeah,450.066875,450.50625,A
sw02715B,okay,49.23675,49.55675,C
sw02715B,uh-huh,493.723625,494.063625,C
sw02715B,wow,500.641125,501.191125,PS
sw02715B,wow,504.760125,505.300125,PS
sw02715B,yeah,503.15925,503.47925,A
sw02715B,wow,512.624,513.144,PS
sw02715B,yeah,515.549875,516.039875,PR
sw02715B,yeah,558.253375,558.933375,A
sw02715B,yeah,547.838,548.348,A
sw02715B,oh,91.3855,91.8655,Sy
sw02715B,uh-huh,88.89075,89.23075,C
sw02715B,yeah,69.37975,69.70975,A
sw02715B,yeah,75.2415,75.6115,A
sw02715B,yeah,93.455,93.715,A
sw02715B,right,582.4065,582.8865,A
sw02715B,right,584.6585,585.0285,A
sw02715B,no,599.594875,600.036375,A
sw02716A,no,105.394625,105.942125,NR
sw02716A,yeah,107.311125,107.682875,A
sw02716A,right,119.365875,119.691875,A
sw02716A,right,120.053625,120.271125,C
sw02716A,right,125.45725,125.9325,C
sw02716A,uh-huh,122.587375,123.143875,C
sw02716A,mhm,144.524875,144.915875,C
sw02716A,mhm,146.278,146.552,C
sw02716A,right,150.913875,151.316625,A
sw02716A,right,152.750625,153.076625,A
sw02716A,yeah,137.879125,138.153875,A
sw02716A,right,159.0285,159.564875,A
sw02716A,yeah,163.82175,164.526375,A
sw02716A,yeah,196.951125,197.643875,A
sw02716A,mhm,232.926625,233.39175,C
sw02716A,right,246.44375,246.88175,A
sw02716A,right,251.685375,251.97825,A
sw02716A,right,252.27575,252.511875,A
sw02716A,sure,257.419125,258.033375,A
sw02716A,yep,260.571375,260.841375,A
sw02716A,yeah,283.138,283.495875,A
sw02716A,okay,289.869,290.36175,C
sw02716A,uh-huh,294.693875,295.026125,C
sw02716A,yep,298.016625,298.23725,PR
sw02716A,uh-huh,306.222625,306.6445,C
sw02716A,oh,315.001625,315.600375,PS
sw02716A,okay,325.574375,326.013375,C
sw02716A,uh-huh,324.615625,325.013,PR
sw02716A,uh-huh,332.869375,333.262125,C
sw02716A,uh-huh,313.071125,313.301125,C
sw02716A,uh-huh,318.324,318.793375,C
sw02716A,yeah,309.849375,310.0985,C
sw02716A,yeah,331.150125,331.51825,C
sw02716A,yeah,316.704125,316.9565,A
sw02716A,how,357.925625,358.36475,NegS
sw02716A,okay,372.676125,373.4215,C
sw02716A,okay,388.267125,388.630875,C
sw02716A,uh-huh,385.850875,386.260875,C
sw02716A,mhm,526.554125,527.0555,C
sw02716A,mhm,518.60175,519.063875,C
sw02716A,right,527.562,527.96925,A
sw02716A,uh-huh,521.393875,521.69975,C
sw02716A,uh-huh,57.396125,57.652375,C
sw02716A,what,54.206,54.42925,Nu
sw02716A,yeah,55.6405,55.95875,A
sw02716A,yeah,572.430875,572.7605,A
sw02716A,oh,582.297375,582.83875,PS
sw02716A,oh,584.582125,585.037875,PS
sw02716A,wow,586.789375,587.2655,PS
sw02716A,yeah,580.469875,580.729125,A
sw02716A,yep,588.604375,588.78825,A
sw02716A,um,592.4295,592.849,O
sw02716A,mhm,15.961125,16.414875,C
sw02716A,right,25.211625000000005,25.584000000000003,A
sw02716A,yeah,22.761625,23.1325,A
sw02716A,yeah,34.50475,34.87125,A
sw02716A,yeah,36.508375,37.095625,A
sw02716B,yeah,134.549125,134.854625,PR
sw02716B,yeah,179.929875,180.25825,A
sw02716B,uh-huh,207.1025,207.44125,C
sw02716B,no,218.898125,219.1025,A
sw02716B,yeah,265.39825,265.841875,A
sw02716B,uh-huh,280.53075,280.874625,C
sw02716B,yeah,297.681375,297.885375,PR
sw02716B,um,299.27625,299.71125,O
sw02716B,mhm,411.595625,412.002125,C
sw02716B,yeah,422.557875,422.88225,A
sw02716B,yeah,425.341625,425.654875,C
sw02716B,yeah,466.8345,467.28675,A
sw02716B,right,488.263,488.60675,A
sw02716B,uh-huh,512.94575,513.305,C
sw02716B,yeah,79.870875,80.248625,A
sw02716B,um,8.705125,9.114875,O
sw02716B,well,10.193625,10.543,O
sw02717A,uh,105.183625,105.7635,O
sw02717A,um,120.60425,121.200875,O
sw02717A,um,134.27025,134.751375,O
sw02717A,yeah,178.408625,178.710875,A
sw02717A,yeah,179.283,179.52575,A
sw02717A,yeah,165.573875,165.82475,A
sw02717A,yeah,251.5775,251.80625,A
sw02717A,yeah,278.982,279.21775,A
sw02717A,yeah,287.23175,287.474375,A
sw02717A,yeah,319.335,319.6685,PR
sw02717A,yeah,327.582625,327.871375,A
sw02717A,yeah,396.905375,397.219,A
sw02717A,yeah,398.680375,399.007625,A
sw02717A,um,422.02825,422.4715,O
sw02717A,right,446.0675,446.41375,A
sw02717A,hm,501.22375,501.464875,D
sw02717A,yeah,491.82425,492.10225,PR
sw02717A,yeah,502.292875,502.5555,A
sw02717A,uh-huh,542.0405,542.33275,C
sw02717A,yeah,555.355625,555.63075,A
sw02717B,uh-huh,153.154,153.654875,C
sw02717B,well,158.701,159.056125,O
sw02717B,yeah,157.285875,157.550375,A
sw02717B,uh-huh,38.10675,38.380125,C
sw02717B,yeah,35.98675,36.342125,PR
sw02717B,yeah,21.6625,22.038875,A
sw02717B,yeah,193.696125,194.038875,C
sw02717B,uh-huh,215.31625,215.71075,C
sw02717B,yeah,302.598625,302.843125,A
sw02717B,uh-huh,359.048375,359.448375,C
sw02717B,uh-huh,362.161,362.628,C
sw02717B,uh-huh,409.02775,409.393,C
sw02717B,yeah,414.59325,414.9125,PR
sw02717B,yeah,400.988625,401.24125,A
sw02717B,oh,420.6465,420.88375,Sy
sw02717B,uh-huh,432.835125,433.27575,C
sw02717B,uh-huh,427.628,427.94925,C
sw02717B,uh-huh,453.54275,453.898125,C
sw02717B,well,474.820125,475.11875,O
sw02717B,uh-huh,505.57975,505.95975,C
sw02717B,well,518.518875,518.887625,O
sw02717B,yeah,515.739625,516.018,C
sw02717B,uh-huh,592.014,592.460125,C
sw02717B,yeah,596.280125,596.637125,A
sw02717B,uh-huh,68.158375,68.542,C
sw02717B,yeah,73.2445,73.56225,A
sw02717B,uh-huh,90.35475,90.736125,C
sw02717B,uh-huh,80.552125,80.8885,C
sw02717B,yeah,86.139375,86.430625,PR
sw02717B,yeah,100.713875,101.013875,C
sw02718A,okay,42.20575,42.57575,O
sw02718A,uh-huh,30.12725,30.49725,C
sw02718A,uh-huh,36.656,37.026,C
sw02718A,uh-huh,50.93225,51.32225,C
sw02718A,yeah,38.972375,39.262375,C
sw02718A,uh-huh,10.709625000000003,11.099625,C
sw02718A,yeah,6.596375,6.946375,A
sw02718A,huh,268.3735,268.7335,NS
sw02718A,uh-huh,242.423,242.773,C
sw02718A,wow,271.205125,271.515125,PS
sw02718A,yeah,246.931125,247.221125,C
sw02718A,yeah,248.82625,249.05625,A
sw02718A,huh,307.506875,307.876875,Nu
sw02718A,huh,309.69,310.27875,D
sw02718A,yeah,316.550625,316.820625,PR
sw02718A,right,326.4335,326.8035,A
sw02718A,yeah,331.809625,332.259625,A
sw02718A,oh,386.68075,387.029125,PS
sw02718A,uh-huh,380.909375,381.249375,C
sw02718A,uh-huh,365.093125,365.393125,C
sw02718A,yeah,373.9645,374.2445,C
sw02718A,yeah,387.17075,387.58,C
sw02718A,really,463.895875,464.455875,PS
sw02718A,yeah,450.726,451.075125,C
sw02718A,yeah,458.67825,459.16825,A
sw02718A,huh,488.098375,488.575125,NS
sw02718A,right,500.783625,501.185,C
sw02718A,uh-huh,478.037125,478.501625,C
sw02718A,yeah,494.738375,495.114875,C
sw02718A,yeah,495.56625,496.077875,C
sw02718A,yeah,59.123,59.433,C
sw02718A,yeah,60.23075,60.6425,C
sw02718A,huh,67.66,68.054875,NS
sw02718A,um,79.915,80.263,O
sw02718B,yeah,306.815125,307.089,PR
sw02718B,um,423.337875,423.687875,O
sw02718B,uh-huh,468.767625,469.117625,C
sw02718B,mhm,523.225375,523.646375,C
sw02718B,mhm,74.823875,75.153875,C
sw02718B,mhm,84.85575,85.264625,PR
sw02719A,uh-huh,141.91825,142.303875,C
sw02719A,right,263.492,264.234875,A
sw02719A,right,264.468375,265.085375,A
sw02719A,yes,278.464625,278.82475,PR
sw02719A,oh,286.740125,287.1255,PS
sw02719A,sure,319.31625,319.81475,C
sw02719A,yeah,318.25575,318.663875,A
sw02719A,uh,452.98225,453.765125,O
sw02719A,oh,508.794625,509.250125,Sy
sw02719B,um,2.13575,2.863,O
sw02719B,uh-huh,115.598,116.55675,C
sw02719B,yeah,120.86625,121.57,C
sw02719B,yeah,191.50725,192.2135,PR
sw02719B,sure,204.360125,204.8105,C
sw02719B,okay,273.461125,273.86125,C
sw02719B,okay,295.445375,295.997125,C
sw02719B,okay,296.218,296.68275,C
sw02719B,right,285.716625,286.275375,A
sw02719B,okay,420.314375,420.86975,C
sw02719B,uh-huh,417.14475,417.686625,C
sw02719B,okay,429.795875,430.6165,C
sw02719B,yeah,426.761,427.399875,C
sw02719B,yeah,437.79,438.3515,C
sw02719B,um,484.371,485.077125,O
sw02719B,right,546.687125,547.147125,A
sw02719B,uh-huh,542.872125,543.437875,C
sw02719B,uh-huh,534.634625,535.0935,C
sw02719B,yeah,537.0395,537.520375,PR
sw02719B,right,567.4525,567.9025,C
sw02719B,uh-huh,556.004,556.551875,C
sw02719B,yeah,561.5785,561.933125,C
sw02719B,yeah,576.974125,577.743625,A
sw02719B,yeah,580.854,581.424,C
sw02719B,right,71.013875,71.697,A
sw02719B,uh-huh,83.031875,83.660125,C
sw02719B,uh-huh,60.863875,61.405125,C
sw02719B,yeah,62.84175,63.3505,C
sw02719B,yeah,67.297625,67.7505,C
sw02719B,uh-huh,593.08425,593.559875,C
sw02719B,yeah,594.582875,594.972625,A
sw02719B,uh-huh,105.13225,105.69375,C
sw02719B,wow,95.657,96.40125,PS
sw02720A,um,152.8435,153.222,O
sw02720A,uh,154.75725,155.039,O
sw02720A,okay,263.96275,264.39275,C
