speakerID,speakerID_sex,lexical_token,feedback_start,feedback_end,function,4sec_interlocutor_context
sw02094B,male,yeah,148.79825023585383,149.05496607623337,A,trips and that sort of thing which would be horrible
sw02094B,male,yeah,152.59811468076543,152.9787878630532,A,because the there's nothing i mean that's such a spectacle it'd be a shame to ruin it
sw02094B,male,um,160.5782227625433,161.23747571098815,O,or society could do to alleviate this problem
sw04252A,male,ugh,125.89314621943845,126.3363083239185,Ds,into corn that's been uh like you know has mercury on it or something
sw04252A,male,uh-huh,131.1538288076632,131.51176743051246,C,uh to keep the because the corn gets treated to keep uh insect dusts away
sw02332B,male,right,113.45536207379502,113.76550475005187,C,i i guess i had a little uh uh first hand knowledge of
sw02332B,male,right,122.0626085287459,122.70347768812292,C,information of the reasons why they were doing it the cost that uh
sw02254A,male,uh-huh,5.894132124889968,6.25045039794969,C,basically well i'm a vegetarian
sw02254A,male,mhm,11.725431434914007,12.000395339050357,Y,kosher so if do you know what that means
sw02254A,male,yeah,12.201478523715693,12.330020801444288,Y,so if do you know what that means kosher
sw02254A,male,uh-huh,23.946779411861783,24.227886880742517,C,like to sort of American you know meat and potatoes
sw02254A,male,yeah,24.41644883000816,24.698107644442878,C,to sort of American you know meat and potatoes type of
sw02105A,female,yes,128.65915444593455,128.98984544386556,O,sure um-hum Cincinnati
sw02270A,male,what,93.258,93.39829241637823,O,stop by and get them at you know for ninety nine cents and bring them home but
sw02270A,male,uh,93.47873480583677,93.998625,O,stop by and get them at you know for ninety nine cents and bring them home but
sw02529B,female,mhm,465.5074744835569,465.8579686635618,C,the best of labs they come back with erroneous samples
sw02529B,female,yeah,470.17031094771266,470.61930166735397,A,if they get a a reading i guess they test the same sample again
sw02553A,male,yeah,177.00340995264042,177.23352580120363,A,investigated me personally to the point where i was insulted
sw02553A,male,yeah,181.57575400539923,181.87318732607943,C,putting forty thousand dollars down on a hundred and sixty thousand dollar
sw02553A,male,really,186.29269208803777,186.72063887506727,MS,mean i would have thought gosh we're happy to do it just sign here you
sw02416B,male,yeah,162.5403932786418,162.74471930919913,C,a friend of mine works at uh IBM in Charlotte
sw02416B,male,yeah,176.90788322393132,177.13002229305005,C,and that's what they do at lunch time they go out and run around the building
sw02416B,male,yuh,180.77240582061506,181.02074053467703,C,i'm not i was never into jogging
sw02416B,male,yeah,185.63475810827677,185.90719281568653,C,that when i was in high school playing football coach was always making us run
sw02416B,male,mhm,189.77826931404618,190.00443067363278,C,yeah i just sort of hated it from that point on
sw02508B,male,mhm,75.20974188863016,75.603,C,heard the adage you should uh buy as much of a house as you can afford
sw02508B,male,yeah,87.49604488578552,87.88093690349544,C,and i've got some pretty stiff mortgage payments now
sw02508B,male,yeah,103.678,104.2485,C,high mortgage payments and we haven't gotten out from under them yet
sw02508B,male,yeah,113.97912195599213,114.37441646066719,C,trying to set up a a monthly budget
sw02508B,male,mhm,122.199625,122.55606229516036,C,for me and my uh give so much cash to my wife
sw02508B,male,yeah,141.93822026214752,142.33120310305253,C,bills and those are pretty much fixed
sw02101A,female,yes,395.8633383080646,396.2760257759941,A,okay i enjoyed talking to
sw02297B,male,uh-huh,85.9314789922982,86.52029313814971,C,uh believe it or not repairing cars about uh twenty years ago
sw02297B,male,uh-oh,106.42117359651348,106.81881967030753,SS,try to do something with the uh the exhaust system on my car
sw02297B,male,uh-huh,114.30773503115296,114.73526682239292,C,no lifts so you had to work with a car jacked up and up up on blocks
sw02297B,male,mhm,130.73936149217946,131.21919328894975,C,longer than it normally would to to you know to get the professional to do it
sw02199B,female,hm,49.015411671608945,49.27319967834643,MS,uh right right now she's interested i think in a herb garden she mentioned this morning that she could
sw02199B,female,mhm,50.64196497540415,50.929583968874454,C,i think in a herb garden she mentioned this morning that she could grow just you know flower box
sw02384B,male,mhm,143.02862994655084,143.5205730135781,C,the emergency brake after we'd had a freezing rain apparently
sw02384B,male,mhm,153.73550796061065,154.23814544213852,C,the car so the emergency brake froze on
sw02430A,male,yeah,343.8627500879203,344.09613361486026,A,is in dire needs of something in this in this country and it's too bad
sw02430A,male,mhm,348.5783034662749,348.9313205658479,C,the Toyota we bought i i bought second hand i did not buy it new
sw02430A,male,yeah,362.93347183689764,363.1835256157619,A,i think we're trying to do something to correct that but i think we got away from us a little bit
sw02430A,male,mhm,379.0895477613647,379.44452606704647,C,spark plugs and stuff like that that's routine that i i would call routine
sw02430A,male,wow,385.31454944615496,385.63422604187946,SS,and i even lubricate the car
sw02430A,male,eh,389.51484594044376,389.7601207816823,MS,i have a i have means of of running it up on on jack stands
sw02430A,male,sure,393.202820700993,393.5195554875543,C,and and you know i have a creeper and i crawl around underneath it so it's not a big deal
sw02430A,male,sure,394.64550127539457,394.93085676421606,C,creeper and i crawl around underneath it so it's not a big deal
sw04667B,female,mhm,239.41482800753045,239.85481218103953,C,of student doctors a lot more than people would put up with over here
sw04667B,female,mmm,249.02955167901115,249.63141682201888,S,of people that went in for a simple operation and then died on the table
sw04667B,female,mmm,272.773134854121,272.9096959796724,C,i don't trust the politicians very much
sw02393A,female,hm,105.62025274966362,106.12218736754448,MS,and now with all the rain everything is just gorgeous lush and
sw02393A,female,wow,109.2005,109.7685232378809,SS,and green and beautiful and i hope that it holds out here after the summer
sw03486B,female,uh-huh,236.13804394127655,236.48422016835823,C,anniversary i was working in a little Cloth World
sw03486B,female,uh-huh,243.92590775863266,244.38249510850056,C,they said they covered uh photo albums like that
sw03486B,female,right,249.5457250327431,250.00646317670072,C,uh why don't you make one for me and put gold on it because my
sw03486B,female,uh-oh,261.4195,261.921625,Ds,brought one in for me and uh i just i hated it
sw03486B,female,mmm,263.6336093963487,264.20773495848084,S,i just i hated it i thought it was awful
sw03486B,female,mmm,267.5137375321078,268.2305,S,and here i had told them to make it they were from out in the country
sw02582B,male,yeah,229.69438545765652,229.9771040628672,C,one twenty two years old i was working for a a guy in a gas station
sw02582B,male,hm,233.91488297508954,234.1495630429246,MS,he tried to convince me to buy this single family house that he saw for sale
sw02582B,male,wow,242.475895878069,242.73656400710726,SS,know about thirty years ago but it they wanted uh forty nine hundred dollars for it
sw02582B,male,yeah,246.34040033585342,246.6152437710025,C,and the buying a house was the last thing that i wanted to do
sw02380B,female,mhm,46.739965555486435,47.315217477922076,C,oh say something like Texaco versus Pennzoil
sw02380B,female,mhm,49.996074433255316,50.25607530215278,C,or or the Texaco Pennzoil problem
sw02380B,female,right,55.131716556822695,55.570468023087166,A,for people just taken off the street to understand
sw02380B,female,yeah,65.57747530295643,65.92197645424558,A,issues involved should handle cases like that
sw02204B,male,mhm,144.784,145.07025017446702,C,yeah i think they went back for a brief hearing on the sentence
sw02204B,male,hm,163.78396557013264,164.0195,D,unsolved murders and nobody seem to be concerned about it
sw02445B,female,really,32.807428525001335,33.15160214875405,SS,nice and some of them aren't some of them are pretty rough
sw02445B,female,mmm,41.65524725179709,41.936239244136274,C,yeah but some of them are really nice they have showers and full
sw03126B,male,uh-oh,351.6087662214042,352.0188059486705,SS,well i have to watch it because Ashley'll out fish her brother half the
sw03126B,male,yeah,354.711,355.3473642085793,C,half the time and so you know that gets a little sore
sw03126B,male,uh-huh,360.1115546326703,360.40257484846325,C,there there's a you know little bit of a inlet where we park the boats and stuff
sw03126B,male,right,369.048319537269,369.51571564142137,C,down in the trees down there boy all those little sunfish come up
sw03126B,male,huh,374.095375,374.49435152818023,MS,there while i'm cooking dinner and just start reeling those little babies
sw02005B,male,yes,390.6576609746288,390.8571155617646,C,as we become more industrialized and more you know less in a rural situation
sw02005B,male,mhm,394.4537868704294,394.73835074393253,C,we we don't we we we choose not to deal with
sw02005B,male,mhm,395.4734654792769,395.73983805493054,C,don't we we we choose not to deal with the extended family
sw02018A,female,yes,350.4529033074422,350.91476908537265,A,but i think that's improving it's such a slow
sw02018A,female,yes,351.0496162760144,351.4427055494297,A,i think that's improving it's such a slow process it's
sw02018A,female,yes,351.836125,352.3901452251432,A,it's such a slow process it's frustrating
sw02018A,female,mhm,357.53088239849603,357.9766960371586,A,wrong and you just wanna make it right but at least the wheels are moving
sw02491A,female,mhm,196.67691934200397,197.03873950343862,C,yeah they they that area has managed to maintain itself very
sw02491A,female,mhm,202.35668168818705,202.7351500165589,C,real proud of their homes and they've managed to take care of
sw02491A,female,mhm,217.06699237325958,217.40772485657382,C,have either gone on or or moved or
sw02491A,female,mhm,220.55193352027766,220.95037964897412,C,or whatever and their children are now living
sw02491A,female,mmm,227.58212094022895,228.0904449707108,Ds,seem to tend as much to them as their
